date,timestamp,type,repo_id,downloads,likes
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-3B-Instruct_Function_Calling_xLAM-GGUF,149,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen3-4B-SFT-UltraChat-GGUF,66,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-UltraChat-GGUF,65,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen3-0.6B-SFT-UltraChat-GGUF,53,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/LFM2-1.2B-GRPO-NuminaMath-10K-GGUF,53,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/LFM2-350M-GRPO-NuminaMath-10K-GGUF,52,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-1.5B-SFT-UltraChat-GGUF,51,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/LFM2-700M-GRPO-NuminaMath-10K-GGUF,50,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen3-1.7B-SFT-UltraChat-GGUF,39,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-3B-SFT-UltraChat-GGUF,37,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-OpenHermes-2.5-100-GGUF,36,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/LFM2.5-1.2B-SFT-Claude-Opus-Reasoning,34,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Gemma4-E4B-Function-Calling-xLAM-Unsloth,22,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/qwen2.5-7b-instruct-trl-sft-ChartQA,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-7B-SFT-Capybara,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-1.5B-SFT-UltraChat,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-UltraChat,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen3-0.6B-SFT-UltraChat,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen3-4B-SFT-UltraChat,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen3-1.7B-SFT-UltraChat,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-3B-SFT-UltraChat,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/LFM2-1.2B-GRPO-NuminaMath-10K,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/LFM2-700M-GRPO-NuminaMath-10K,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/LFM2-350M-GRPO-NuminaMath-10K,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-OpenHermes-2.5-100,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-10K,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-20K,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-3B-GRPO-NuminaMath-100K,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-100K,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-100K-GGUF,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen2.5-3B-GRPO-NuminaMath-100K-GGUF,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Gemma4-E2B-Function-Calling-xLAM-Unsloth,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen3.5-2B-Function-Calling-xLAM-Unsloth-GGUF,0,0
2026-04-19,2026-04-19 09:26:27,model,ermiaazarkhalili/Qwen3.5-0.8B-Function-Calling-xLAM-Unsloth-GGUF,0,0
2026-04-19,2026-04-19 09:26:27,dataset,ermiaazarkhalili/alpaca-high-prob-qwen-0.5b-10k,22,0
2026-04-19,2026-04-19 09:26:27,dataset,ermiaazarkhalili/alpaca-gpt4-en-high-prob-qwen-0.5b-10k,20,0
2026-04-19,2026-04-19 09:26:27,dataset,ermiaazarkhalili/alpaca-gpt4-short-100tok,13,0
2026-04-19,2026-04-19 09:26:27,dataset,ermiaazarkhalili/orca-mini-v1-high-prob-qwen-0.5b-10k,10,0
2026-04-19,2026-04-19 09:26:27,dataset,ermiaazarkhalili/orca-mini-short-100tok,8,0
2026-04-19,2026-04-19 09:26:27,dataset,ermiaazarkhalili/alpaca-cleaned-high-prob-qwen-0.5b-10k,7,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2.5-1.2B-SFT-Claude-Opus-Reasoning-Unsloth,1513,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning,1241,2
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning-Unsloth,878,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2.5-1.2B-SFT-Claude-Opus-Reasoning-Unsloth-GGUF,543,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning-Unsloth-GGUF,434,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Llama-3.1-8B-Instruct_Function_Calling_xLAM,432,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning-GGUF,405,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3.5-0.8B-Function-Calling-xLAM-Unsloth-GGUF,395,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3.5-2B-Function-Calling-xLAM-Unsloth,389,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3.5-0.8B-Function-Calling-xLAM-Unsloth,379,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Llama-3.2-3B-Instruct_Function_Calling_xLAM,368,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Llama-3-8B-Instruct_Function_Calling_xLAM,363,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-1.5B-Instruct_Function_Calling_xLAM,359,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Llama-3.2-1B-Instruct_Function_Calling_xLAM,354,1
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-14B-Instruct_Function_Calling_xLAM,351,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-0.5B-Instruct_Function_Calling_xLAM,350,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-3B-Instruct_Function_Calling_xLAM,344,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-7B-Instruct_Function_Calling_xLAM,344,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3.5-2B-Function-Calling-xLAM-Unsloth-GGUF,261,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Llama-3-8B-Instruct_Function_Calling_xLAM-GGUF,206,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Llama-3.1-8B-Instruct_Function_Calling_xLAM-GGUF,201,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Llama-3.2-3B-Instruct_Function_Calling_xLAM-GGUF,191,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Llama-3.2-1B-Instruct_Function_Calling_xLAM-GGUF,188,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/qwen2.5-7b-instruct-trl-sft-ChartQA-GGUF,184,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-7B-SFT-Capybara-GGUF,168,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-1.5B-Instruct_Function_Calling_xLAM-GGUF,160,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-14B-Instruct_Function_Calling_xLAM-GGUF,160,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-7B-Instruct_Function_Calling_xLAM-GGUF,155,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-0.5B-Instruct_Function_Calling_xLAM-GGUF,152,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-3B-Instruct_Function_Calling_xLAM-GGUF,151,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2.5-1.2B-SFT-Claude-Opus-Reasoning,143,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2.5-1.2B-Function-Calling-xLAM,92,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-UltraChat-GGUF,67,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3-4B-SFT-UltraChat-GGUF,66,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2-1.2B-GRPO-NuminaMath-10K-GGUF,61,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2-350M-GRPO-NuminaMath-10K-GGUF,58,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2-700M-GRPO-NuminaMath-10K-GGUF,58,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-1.5B-SFT-UltraChat-GGUF,56,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3-0.6B-SFT-UltraChat-GGUF,53,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3-1.7B-SFT-UltraChat-GGUF,40,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-3B-SFT-UltraChat-GGUF,39,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-OpenHermes-2.5-100-GGUF,38,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3.5-2B-Function-Calling-xLAM,34,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Gemma4-E4B-Function-Calling-xLAM-Unsloth,30,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Gemma4-E2B-Function-Calling-xLAM-Unsloth,12,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2.5-1.2B-Function-Calling-xLAM-Unsloth,11,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2.5-1.2B-Function-Calling-xLAM-Unsloth-GGUF,1,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/qwen2.5-7b-instruct-trl-sft-ChartQA,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-7B-SFT-Capybara,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-1.5B-SFT-UltraChat,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-UltraChat,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3-0.6B-SFT-UltraChat,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3-4B-SFT-UltraChat,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3-1.7B-SFT-UltraChat,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-3B-SFT-UltraChat,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2-1.2B-GRPO-NuminaMath-10K,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2-700M-GRPO-NuminaMath-10K,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/LFM2-350M-GRPO-NuminaMath-10K,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-OpenHermes-2.5-100,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-10K,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-20K,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-3B-GRPO-NuminaMath-100K,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-100K,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-100K-GGUF,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen2.5-3B-GRPO-NuminaMath-100K-GGUF,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Qwen3.5-0.8B-Function-Calling-xLAM,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Gemma4-E2B-SFT-Claude-Opus-Reasoning-Unsloth,0,0
2026-04-20,2026-04-20 09:46:48,model,ermiaazarkhalili/Carnice-9B-SFT-Claude-Opus-Reasoning-Unsloth,0,0
2026-04-20,2026-04-20 09:46:48,dataset,ermiaazarkhalili/alpaca-high-prob-qwen-0.5b-10k,23,0
2026-04-20,2026-04-20 09:46:48,dataset,ermiaazarkhalili/alpaca-gpt4-en-high-prob-qwen-0.5b-10k,20,0
2026-04-20,2026-04-20 09:46:48,dataset,ermiaazarkhalili/alpaca-gpt4-short-100tok,13,0
2026-04-20,2026-04-20 09:46:48,dataset,ermiaazarkhalili/orca-mini-v1-high-prob-qwen-0.5b-10k,9,0
2026-04-20,2026-04-20 09:46:48,dataset,ermiaazarkhalili/orca-mini-short-100tok,9,0
2026-04-20,2026-04-20 09:46:48,dataset,ermiaazarkhalili/alpaca-cleaned-high-prob-qwen-0.5b-10k,8,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2.5-1.2B-SFT-Claude-Opus-Reasoning-Unsloth,1789,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning-Unsloth,1469,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning,1253,2
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning-Unsloth-GGUF,742,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2.5-1.2B-SFT-Claude-Opus-Reasoning-Unsloth-GGUF,668,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3.5-2B-Function-Calling-xLAM-Unsloth,665,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3.5-0.8B-Function-Calling-xLAM-Unsloth,632,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3.5-0.8B-Function-Calling-xLAM-Unsloth-GGUF,613,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2.5-1.2B-Function-Calling-xLAM-Unsloth,558,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3.5-2B-Function-Calling-xLAM-Unsloth-GGUF,513,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Llama-3.1-8B-Instruct_Function_Calling_xLAM,436,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning-GGUF,424,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Llama-3.2-3B-Instruct_Function_Calling_xLAM,374,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Llama-3-8B-Instruct_Function_Calling_xLAM,368,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-1.5B-Instruct_Function_Calling_xLAM,367,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Llama-3.2-1B-Instruct_Function_Calling_xLAM,359,1
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-0.5B-Instruct_Function_Calling_xLAM,357,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-14B-Instruct_Function_Calling_xLAM,357,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-7B-Instruct_Function_Calling_xLAM,351,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-3B-Instruct_Function_Calling_xLAM,349,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2.5-1.2B-Function-Calling-xLAM-Unsloth-GGUF,343,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Carnice-9B-SFT-Claude-Opus-Reasoning-Unsloth,266,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Gemma4-E2B-SFT-Claude-Opus-Reasoning-Unsloth-GGUF,226,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Gemma4-E2B-Function-Calling-xLAM-Unsloth-GGUF,214,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Llama-3-8B-Instruct_Function_Calling_xLAM-GGUF,206,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Llama-3.1-8B-Instruct_Function_Calling_xLAM-GGUF,202,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Llama-3.2-3B-Instruct_Function_Calling_xLAM-GGUF,191,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Llama-3.2-1B-Instruct_Function_Calling_xLAM-GGUF,190,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/qwen2.5-7b-instruct-trl-sft-ChartQA-GGUF,184,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3.5-0.8B-Function-Calling-xLAM,178,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-7B-SFT-Capybara-GGUF,168,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-14B-Instruct_Function_Calling_xLAM-GGUF,162,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-1.5B-Instruct_Function_Calling_xLAM-GGUF,160,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Carnice-9B-SFT-Claude-Opus-Reasoning-Unsloth-GGUF,156,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-7B-Instruct_Function_Calling_xLAM-GGUF,155,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-0.5B-Instruct_Function_Calling_xLAM-GGUF,152,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-3B-Instruct_Function_Calling_xLAM-GGUF,151,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2.5-1.2B-SFT-Claude-Opus-Reasoning,143,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2.5-1.2B-Function-Calling-xLAM,132,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3.5-2B-Function-Calling-xLAM,132,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-UltraChat-GGUF,70,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3-4B-SFT-UltraChat-GGUF,70,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2-1.2B-GRPO-NuminaMath-10K-GGUF,64,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2-700M-GRPO-NuminaMath-10K-GGUF,62,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2-350M-GRPO-NuminaMath-10K-GGUF,60,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-1.5B-SFT-UltraChat-GGUF,59,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3-0.6B-SFT-UltraChat-GGUF,57,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3-1.7B-SFT-UltraChat-GGUF,43,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Gemma4-E4B-Function-Calling-xLAM-Unsloth,42,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-3B-SFT-UltraChat-GGUF,41,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-OpenHermes-2.5-100-GGUF,40,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Gemma4-E2B-Function-Calling-xLAM-Unsloth,33,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Gemma4-E2B-SFT-Claude-Opus-Reasoning-Unsloth,32,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/qwen2.5-7b-instruct-trl-sft-ChartQA,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-7B-SFT-Capybara,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-1.5B-SFT-UltraChat,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-UltraChat,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3-0.6B-SFT-UltraChat,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3-4B-SFT-UltraChat,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen3-1.7B-SFT-UltraChat,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-3B-SFT-UltraChat,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2-1.2B-GRPO-NuminaMath-10K,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2-700M-GRPO-NuminaMath-10K,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/LFM2-350M-GRPO-NuminaMath-10K,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-0.5B-SFT-OpenHermes-2.5-100,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-10K,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-20K,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-3B-GRPO-NuminaMath-100K,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-100K,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/granite-4.0-micro-GRPO-NuminaMath-100K-GGUF,0,0
2026-04-21,2026-04-21 09:43:53,model,ermiaazarkhalili/Qwen2.5-3B-GRPO-NuminaMath-100K-GGUF,0,0
2026-04-21,2026-04-21 09:43:53,dataset,ermiaazarkhalili/alpaca-high-prob-qwen-0.5b-10k,23,0
2026-04-21,2026-04-21 09:43:53,dataset,ermiaazarkhalili/alpaca-gpt4-en-high-prob-qwen-0.5b-10k,21,0
2026-04-21,2026-04-21 09:43:53,dataset,ermiaazarkhalili/alpaca-gpt4-short-100tok,14,0
2026-04-21,2026-04-21 09:43:53,dataset,ermiaazarkhalili/orca-mini-v1-high-prob-qwen-0.5b-10k,10,0
2026-04-21,2026-04-21 09:43:53,dataset,ermiaazarkhalili/orca-mini-short-100tok,9,0
2026-04-21,2026-04-21 09:43:53,dataset,ermiaazarkhalili/alpaca-cleaned-high-prob-qwen-0.5b-10k,7,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/LFM2.5-1.2B-SFT-Claude-Opus-Reasoning-Unsloth,1885,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning-Unsloth,1564,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning,1262,2
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Gemma4-E2B-SFT-Claude-Opus-Reasoning-Unsloth-GGUF,1072,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Carnice-9B-SFT-Claude-Opus-Reasoning-Unsloth,1060,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Gemma4-E2B-Function-Calling-xLAM-Unsloth-GGUF,1017,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Carnice-9B-SFT-Claude-Opus-Reasoning-Unsloth-GGUF,866,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning-Unsloth-GGUF,864,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/LFM2.5-1.2B-SFT-Claude-Opus-Reasoning-Unsloth-GGUF,791,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Qwen3.5-2B-Function-Calling-xLAM-Unsloth,760,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Qwen3.5-0.8B-Function-Calling-xLAM-Unsloth,726,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Qwen3.5-0.8B-Function-Calling-xLAM-Unsloth-GGUF,718,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/LFM2.5-1.2B-Function-Calling-xLAM-Unsloth,654,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Qwen3.5-2B-Function-Calling-xLAM-Unsloth-GGUF,636,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/LFM2.5-1.2B-Function-Calling-xLAM-Unsloth-GGUF,484,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Llama-3.1-8B-Instruct_Function_Calling_xLAM,470,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Carnice-9B-Function-Calling-xLAM-Unsloth,448,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Qwen3.5-0.8B-SFT-Claude-Opus-Reasoning-GGUF,446,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Llama-3.2-3B-Instruct_Function_Calling_xLAM,382,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Llama-3-8B-Instruct_Function_Calling_xLAM,375,0
2026-04-22,2026-04-22 09:43:14,model,ermiaazarkhalili/Qwen2.5-1.5B-Instruct_Function_Calling_xLAM,375,0
